"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"PLM00012375","OKECIE, PL","2009-01-15","29",,
"PLM00012375","OKECIE, PL","2009-01-16","29","32",
"PLM00012375","OKECIE, PL","2009-01-17","26","29",
"PLM00012375","OKECIE, PL","2009-01-18","23",,"8"
"PLM00012375","OKECIE, PL","2009-01-19","31","37","26"
"PLM00012375","OKECIE, PL","2009-01-20","34","40","27"
"PLM00012375","OKECIE, PL","2009-01-21","38",,"35"
"PLM00012375","OKECIE, PL","2009-01-22","35","40","33"
"PLM00012375","OKECIE, PL","2009-01-23","35",,
"PLM00012375","OKECIE, PL","2009-01-24","38","41",
"PLM00012375","OKECIE, PL","2009-01-25","36","42","33"
"PLM00012375","OKECIE, PL","2009-01-26","33","38",
"PLM00012375","OKECIE, PL","2009-01-27","34","36","29"
"PLM00012375","OKECIE, PL","2009-01-28","32","35","30"
"PLM00012375","OKECIE, PL","2009-01-29","33","37","31"
"PLM00012375","OKECIE, PL","2009-01-30","32",,
"PLM00012375","OKECIE, PL","2009-01-31","30","33",
"PLM00012375","OKECIE, PL","2009-02-01","30","32",
"PLM00012375","OKECIE, PL","2009-02-02","29","33",
"PLM00012375","OKECIE, PL","2009-02-03","28",,"24"
"PLM00012375","OKECIE, PL","2009-02-04","34","38","29"
"PLM00012375","OKECIE, PL","2009-02-05","35","38",
"PLM00012375","OKECIE, PL","2009-02-06","37",,
"PLM00012375","OKECIE, PL","2009-02-07","44","54","32"
"PLM00012375","OKECIE, PL","2009-02-08","41","50",
"PLM00012375","OKECIE, PL","2009-02-09","31","36",
"PLM00012375","OKECIE, PL","2009-02-10","31","38","23"
"PLM00012375","OKECIE, PL","2009-02-11","35",,
"PLM00012375","OKECIE, PL","2009-02-12","32","35",
"PLM00012375","OKECIE, PL","2009-02-13","32","33",
"PLM00012375","OKECIE, PL","2009-02-14","31","33",
"PLM00012375","OKECIE, PL","2009-02-15","29","32",
"PLM00012375","OKECIE, PL","2009-02-16","26","33","22"
"PLM00012375","OKECIE, PL","2009-02-17","25",,"21"
"PLM00012375","OKECIE, PL","2009-02-18","25","27","23"
"PLM00012375","OKECIE, PL","2009-02-19","25","29",
"PLM00012375","OKECIE, PL","2009-02-20","22",,
"PLM00012375","OKECIE, PL","2009-02-21","18","31",
"PLM00012375","OKECIE, PL","2009-02-22","18","27","0"
"PLM00012375","OKECIE, PL","2009-02-23","32",,"24"
"PLM00012375","OKECIE, PL","2009-02-24","33","36","30"
"PLM00012375","OKECIE, PL","2009-02-25","34","37",
"PLM00012375","OKECIE, PL","2009-02-26","36","38","34"
"PLM00012375","OKECIE, PL","2009-02-27","36","38","35"
"PLM00012375","OKECIE, PL","2009-02-28","34","38",
"PLM00012375","OKECIE, PL","2009-03-01","31","41","22"
"PLM00012375","OKECIE, PL","2009-03-02","30",,"22"
"PLM00012375","OKECIE, PL","2009-03-03","32",,
"PLM00012375","OKECIE, PL","2009-03-04","38","47",
"PLM00012375","OKECIE, PL","2009-03-05","38","46",
"PLM00012375","OKECIE, PL","2009-03-06","38",,
"PLM00012375","OKECIE, PL","2009-03-07","36","38",
"PLM00012375","OKECIE, PL","2009-03-08","35","38","31"
"PLM00012375","OKECIE, PL","2009-03-09","37","44","33"
"PLM00012375","OKECIE, PL","2009-03-10","37","43","33"
"PLM00012375","OKECIE, PL","2009-03-11","37","45",
"PLM00012375","OKECIE, PL","2009-03-12","33","39",
"PLM00012375","OKECIE, PL","2009-03-13","35",,"26"
"PLM00012375","OKECIE, PL","2009-03-14","38","47",
"PLM00012375","OKECIE, PL","2009-03-15","41","52","29"
"PLM00012375","OKECIE, PL","2009-03-16","38","47",
"PLM00012375","OKECIE, PL","2009-03-17","36",,"28"
"PLM00012375","OKECIE, PL","2009-03-18","37","41",
"PLM00012375","OKECIE, PL","2009-03-19","33","36","31"
"PLM00012375","OKECIE, PL","2009-03-20","34",,"32"
"PLM00012375","OKECIE, PL","2009-03-21","37","42","31"
"PLM00012375","OKECIE, PL","2009-03-22","36","40","33"
"PLM00012375","OKECIE, PL","2009-03-23","39","46","34"
"PLM00012375","OKECIE, PL","2009-03-24","35","41",
"PLM00012375","OKECIE, PL","2009-03-25","29","34",
"PLM00012375","OKECIE, PL","2009-03-26","31","40","18"
"PLM00012375","OKECIE, PL","2009-03-27","41",,"34"
"PLM00012375","OKECIE, PL","2009-03-28","47","54","38"
"PLM00012375","OKECIE, PL","2009-03-29","48",,
"PLM00012375","OKECIE, PL","2009-03-30","42","47",
"PLM00012375","OKECIE, PL","2009-03-31","42","55",
"PLM00012375","OKECIE, PL","2009-04-01","45","57","29"
"PLM00012375","OKECIE, PL","2009-04-02","44","56","33"
"PLM00012375","OKECIE, PL","2009-04-03","49","65","30"
"PLM00012375","OKECIE, PL","2009-04-04","52","68","34"
"PLM00012375","OKECIE, PL","2009-04-05","54","71","39"
"PLM00012375","OKECIE, PL","2009-04-06","50","62","39"
"PLM00012375","OKECIE, PL","2009-04-07","53","65","37"
"PLM00012375","OKECIE, PL","2009-04-08","59",,"45"
"PLM00012375","OKECIE, PL","2009-04-09","57","66",
"PLM00012375","OKECIE, PL","2009-04-10","49","58",
"PLM00012375","OKECIE, PL","2009-04-11","46","53","38"
"PLM00012375","OKECIE, PL","2009-04-12","49","56","45"
"PLM00012375","OKECIE, PL","2009-04-13","50","59",
"PLM00012375","OKECIE, PL","2009-04-14","53","65","37"
"PLM00012375","OKECIE, PL","2009-04-15","49",,"39"
"PLM00012375","OKECIE, PL","2009-04-16","49","60","38"
"PLM00012375","OKECIE, PL","2009-04-17","55",,"40"
"PLM00012375","OKECIE, PL","2009-04-18","51","61",
"PLM00012375","OKECIE, PL","2009-04-19","42","53",
"PLM00012375","OKECIE, PL","2009-04-20","47","59","30"
"PLM00012375","OKECIE, PL","2009-04-21","48","59","38"
"PLM00012375","OKECIE, PL","2009-04-22","49","62","35"
"PLM00012375","OKECIE, PL","2009-04-23","53",,"39"
"PLM00012375","OKECIE, PL","2009-04-24","52","61",
"PLM00012375","OKECIE, PL","2009-04-25","54","65","38"
"PLM00012375","OKECIE, PL","2009-04-26","57","70","41"
"PLM00012375","OKECIE, PL","2009-04-27","60","73",
"PLM00012375","OKECIE, PL","2009-04-28","62","76","46"
"PLM00012375","OKECIE, PL","2009-04-29","63","76","49"
"PLM00012375","OKECIE, PL","2009-04-30","65",,"49"
"PLM00012375","OKECIE, PL","2009-05-01","55","69",
"PLM00012375","OKECIE, PL","2009-05-02","57",,"45"
"PLM00012375","OKECIE, PL","2009-05-03","58","73","40"
"PLM00012375","OKECIE, PL","2009-05-04","57","72","41"
"PLM00012375","OKECIE, PL","2009-05-05","51","59",
"PLM00012375","OKECIE, PL","2009-05-06","51",,"46"
"PLM00012375","OKECIE, PL","2009-05-07","54","62","44"
"PLM00012375","OKECIE, PL","2009-05-08","61",,"48"
"PLM00012375","OKECIE, PL","2009-05-09","60",,
"PLM00012375","OKECIE, PL","2009-05-10","60","74",
"PLM00012375","OKECIE, PL","2009-05-11","55","67","46"
"PLM00012375","OKECIE, PL","2009-05-12","51","59",
"PLM00012375","OKECIE, PL","2009-05-13","48","59","37"
"PLM00012375","OKECIE, PL","2009-05-14","50","62",
"PLM00012375","OKECIE, PL","2009-05-15","53",,"37"
"PLM00012375","OKECIE, PL","2009-05-16","53","62",
"PLM00012375","OKECIE, PL","2009-05-17","55","64",
"PLM00012375","OKECIE, PL","2009-05-18","61","72","46"
"PLM00012375","OKECIE, PL","2009-05-19","60","67","52"
"PLM00012375","OKECIE, PL","2009-05-20","63","74","52"
"PLM00012375","OKECIE, PL","2009-05-21","64",,
"PLM00012375","OKECIE, PL","2009-05-22","63",,
"PLM00012375","OKECIE, PL","2009-05-23","52","57",
"PLM00012375","OKECIE, PL","2009-05-24","55","65","45"
"PLM00012375","OKECIE, PL","2009-05-25","60","71","48"
"PLM00012375","OKECIE, PL","2009-05-26","64","76",
"PLM00012375","OKECIE, PL","2009-05-27","58",,
"PLM00012375","OKECIE, PL","2009-05-28","53","65","41"
"PLM00012375","OKECIE, PL","2009-05-29","51",,"44"
"PLM00012375","OKECIE, PL","2009-05-30","56","60","53"
"PLM00012375","OKECIE, PL","2009-05-31","60","74",
"PLM00012375","OKECIE, PL","2009-06-01","56","68","45"
"PLM00012375","OKECIE, PL","2009-06-02","57","65","51"
"PLM00012375","OKECIE, PL","2009-06-03","54","61",
"PLM00012375","OKECIE, PL","2009-06-04","51","60","45"
"PLM00012375","OKECIE, PL","2009-06-05","49","55","44"
"PLM00012375","OKECIE, PL","2009-06-06","54","65","39"
"PLM00012375","OKECIE, PL","2009-06-07","59",,
"PLM00012375","OKECIE, PL","2009-06-08","64","74","50"
"PLM00012375","OKECIE, PL","2009-06-09","65","78","51"
"PLM00012375","OKECIE, PL","2009-06-10","63","73",
"PLM00012375","OKECIE, PL","2009-06-11","63",,"51"
"PLM00012375","OKECIE, PL","2009-06-12","56","63",
"PLM00012375","OKECIE, PL","2009-06-13","51","59","48"
"PLM00012375","OKECIE, PL","2009-06-14","58","67","51"
"PLM00012375","OKECIE, PL","2009-06-15","66","75","55"
"PLM00012375","OKECIE, PL","2009-06-16","58","70",
"PLM00012375","OKECIE, PL","2009-06-17","56","63",
"PLM00012375","OKECIE, PL","2009-06-18","61","73",
"PLM00012375","OKECIE, PL","2009-06-19","62","69",
"PLM00012375","OKECIE, PL","2009-06-20","59","64",
"PLM00012375","OKECIE, PL","2009-06-21","60",,"51"
"PLM00012375","OKECIE, PL","2009-06-22","58",,"55"
"PLM00012375","OKECIE, PL","2009-06-23","67","81","58"
"PLM00012375","OKECIE, PL","2009-06-24","67","74","63"
"PLM00012375","OKECIE, PL","2009-06-25","68","81","62"
"PLM00012375","OKECIE, PL","2009-06-26","64",,"62"
"PLM00012375","OKECIE, PL","2009-06-27","65",,
"PLM00012375","OKECIE, PL","2009-06-28","71",,
"PLM00012375","OKECIE, PL","2009-06-29","75","85","66"
"PLM00012375","OKECIE, PL","2009-06-30","74","86","64"
"PLM00012375","OKECIE, PL","2009-07-01","74",,"65"
"PLM00012375","OKECIE, PL","2009-07-02","73",,
"PLM00012375","OKECIE, PL","2009-07-03","72","79",
"PLM00012375","OKECIE, PL","2009-07-04","71","80",
"PLM00012375","OKECIE, PL","2009-07-05","65","75","61"
"PLM00012375","OKECIE, PL","2009-07-06","67","76","57"
"PLM00012375","OKECIE, PL","2009-07-07","70",,
"PLM00012375","OKECIE, PL","2009-07-08","63","71",
"PLM00012375","OKECIE, PL","2009-07-09","62","69",
"PLM00012375","OKECIE, PL","2009-07-10","62",,"53"
"PLM00012375","OKECIE, PL","2009-07-11","59",,
"PLM00012375","OKECIE, PL","2009-07-12","62",,
"PLM00012375","OKECIE, PL","2009-07-13","65","76","49"
"PLM00012375","OKECIE, PL","2009-07-14","71","81","54"
"PLM00012375","OKECIE, PL","2009-07-15","77","87",
"PLM00012375","OKECIE, PL","2009-07-16","74",,"67"
"PLM00012375","OKECIE, PL","2009-07-17","73","81",
"PLM00012375","OKECIE, PL","2009-07-18","78",,
"PLM00012375","OKECIE, PL","2009-07-19","62","83",
"PLM00012375","OKECIE, PL","2009-07-20","63","72","54"
"PLM00012375","OKECIE, PL","2009-07-21","64","73","55"
"PLM00012375","OKECIE, PL","2009-07-22","70",,"58"
"PLM00012375","OKECIE, PL","2009-07-23","77",,"64"
"PLM00012375","OKECIE, PL","2009-07-24","69","82","64"
"PLM00012375","OKECIE, PL","2009-07-25","66","74",
"PLM00012375","OKECIE, PL","2009-07-26","60","67","55"
"PLM00012375","OKECIE, PL","2009-07-27","64","74",
"PLM00012375","OKECIE, PL","2009-07-28","67","80","54"
"PLM00012375","OKECIE, PL","2009-07-29","67","76",
"PLM00012375","OKECIE, PL","2009-07-30","72","83","60"
"PLM00012375","OKECIE, PL","2009-07-31","68","76",
"PLM00012375","OKECIE, PL","2009-08-01","66","75","55"
"PLM00012375","OKECIE, PL","2009-08-02","70","81",
"PLM00012375","OKECIE, PL","2009-08-03","70","77","64"
"PLM00012375","OKECIE, PL","2009-08-04","66","72","64"
"PLM00012375","OKECIE, PL","2009-08-05","67","74","63"
"PLM00012375","OKECIE, PL","2009-08-06","70","78","62"
"PLM00012375","OKECIE, PL","2009-08-07","69","78",
"PLM00012375","OKECIE, PL","2009-08-08","67","76","56"
"PLM00012375","OKECIE, PL","2009-08-09","65",,
"PLM00012375","OKECIE, PL","2009-08-10","66","76",
"PLM00012375","OKECIE, PL","2009-08-11","61","69",
"PLM00012375","OKECIE, PL","2009-08-12","63","72","55"
"PLM00012375","OKECIE, PL","2009-08-13","62","71",
"PLM00012375","OKECIE, PL","2009-08-14","62","70","54"
"PLM00012375","OKECIE, PL","2009-08-15","62","72","49"
"PLM00012375","OKECIE, PL","2009-08-16","70","85","53"
"PLM00012375","OKECIE, PL","2009-08-17","71",,"57"
"PLM00012375","OKECIE, PL","2009-08-18","65","72",
"PLM00012375","OKECIE, PL","2009-08-19","62","72","53"
"PLM00012375","OKECIE, PL","2009-08-20","64","75","52"
"PLM00012375","OKECIE, PL","2009-08-21","66","78",
"PLM00012375","OKECIE, PL","2009-08-22","64","73","55"
"PLM00012375","OKECIE, PL","2009-08-23","63","70",
"PLM00012375","OKECIE, PL","2009-08-24","62","72","50"
"PLM00012375","OKECIE, PL","2009-08-25","66","78","52"
"PLM00012375","OKECIE, PL","2009-08-26","72","85","58"
"PLM00012375","OKECIE, PL","2009-08-27","65","75",
"PLM00012375","OKECIE, PL","2009-08-28","64",,"52"
"PLM00012375","OKECIE, PL","2009-08-29","62",,
"PLM00012375","OKECIE, PL","2009-08-30","59","67",
"PLM00012375","OKECIE, PL","2009-08-31","60",,"48"
"PLM00012375","OKECIE, PL","2009-09-01","63","75",
"PLM00012375","OKECIE, PL","2009-09-02","66","78","53"
"PLM00012375","OKECIE, PL","2009-09-03","67","78","57"
"PLM00012375","OKECIE, PL","2009-09-04","62","71",
"PLM00012375","OKECIE, PL","2009-09-05","58",,"55"
"PLM00012375","OKECIE, PL","2009-09-06","58","65","53"
"PLM00012375","OKECIE, PL","2009-09-07","59","69",
"PLM00012375","OKECIE, PL","2009-09-08","60","72","48"
"PLM00012375","OKECIE, PL","2009-09-09","63","74","49"
"PLM00012375","OKECIE, PL","2009-09-10","66","79",
"PLM00012375","OKECIE, PL","2009-09-11","65","78","55"
"PLM00012375","OKECIE, PL","2009-09-12","60","67",
"PLM00012375","OKECIE, PL","2009-09-13","59","67",
"PLM00012375","OKECIE, PL","2009-09-14","59","70","47"
"PLM00012375","OKECIE, PL","2009-09-15","63","75",
"PLM00012375","OKECIE, PL","2009-09-16","65","79","55"
"PLM00012375","OKECIE, PL","2009-09-17","60","69","53"
"PLM00012375","OKECIE, PL","2009-09-18","58","67",
"PLM00012375","OKECIE, PL","2009-09-19","55","66","45"
"PLM00012375","OKECIE, PL","2009-09-20","57","69",
"PLM00012375","OKECIE, PL","2009-09-21","60","75",
"PLM00012375","OKECIE, PL","2009-09-22","61","71","52"
"PLM00012375","OKECIE, PL","2009-09-23","64","74","54"
"PLM00012375","OKECIE, PL","2009-09-24","59","65",
"PLM00012375","OKECIE, PL","2009-09-25","56","64","48"
"PLM00012375","OKECIE, PL","2009-09-26","55",,
"PLM00012375","OKECIE, PL","2009-09-27","56","71","41"
"PLM00012375","OKECIE, PL","2009-09-28","57","70",
"PLM00012375","OKECIE, PL","2009-09-29","53","62",
"PLM00012375","OKECIE, PL","2009-09-30","46","56",
"PLM00012375","OKECIE, PL","2009-10-01","49","61","38"
"PLM00012375","OKECIE, PL","2009-10-02","47","52","43"
"PLM00012375","OKECIE, PL","2009-10-03","47","54","41"
"PLM00012375","OKECIE, PL","2009-10-04","53",,
"PLM00012375","OKECIE, PL","2009-10-05","49","57",
"PLM00012375","OKECIE, PL","2009-10-06","48","58","37"
"PLM00012375","OKECIE, PL","2009-10-07","60","71","47"
"PLM00012375","OKECIE, PL","2009-10-08","62","75",
"PLM00012375","OKECIE, PL","2009-10-09","47","55",
"PLM00012375","OKECIE, PL","2009-10-10","46","54","37"
"PLM00012375","OKECIE, PL","2009-10-11","47","50",
"PLM00012375","OKECIE, PL","2009-10-12","47","54",
"PLM00012375","OKECIE, PL","2009-10-13","41","47",
"PLM00012375","OKECIE, PL","2009-10-14","34","40",
"PLM00012375","OKECIE, PL","2009-10-15","36","40","33"
"PLM00012375","OKECIE, PL","2009-10-16","36","41","33"
"PLM00012375","OKECIE, PL","2009-10-17","38","42","33"
"PLM00012375","OKECIE, PL","2009-10-18","38",,
"PLM00012375","OKECIE, PL","2009-10-19","35","46",
"PLM00012375","OKECIE, PL","2009-10-20","39","41","31"
"PLM00012375","OKECIE, PL","2009-10-21","39",,"37"
"PLM00012375","OKECIE, PL","2009-10-22","42","45",
"PLM00012375","OKECIE, PL","2009-10-23","44",,"39"
"PLM00012375","OKECIE, PL","2009-10-24","47","49",
"PLM00012375","OKECIE, PL","2009-10-25","48","51",
"PLM00012375","OKECIE, PL","2009-10-26","48","51",
"PLM00012375","OKECIE, PL","2009-10-27","48","52","40"
"PLM00012375","OKECIE, PL","2009-10-28","44","51",
"PLM00012375","OKECIE, PL","2009-10-29","39","45","33"
"PLM00012375","OKECIE, PL","2009-10-30","37",,
"PLM00012375","OKECIE, PL","2009-10-31","33","38","24"
"PLM00012375","OKECIE, PL","2009-11-01","35","42",
"PLM00012375","OKECIE, PL","2009-11-02","33","41",
"PLM00012375","OKECIE, PL","2009-11-03","30","35","26"
"PLM00012375","OKECIE, PL","2009-11-04","34","36","30"
"PLM00012375","OKECIE, PL","2009-11-05","38","43","34"
"PLM00012375","OKECIE, PL","2009-11-06","37","43",
"PLM00012375","OKECIE, PL","2009-11-07","39",,"34"
"PLM00012375","OKECIE, PL","2009-11-08","42",,"40"
"PLM00012375","OKECIE, PL","2009-11-09","47","51","42"
"PLM00012375","OKECIE, PL","2009-11-10","45","47",
"PLM00012375","OKECIE, PL","2009-11-11","40","44",
"PLM00012375","OKECIE, PL","2009-11-12","38","40",
"PLM00012375","OKECIE, PL","2009-11-13","41","45",
"PLM00012375","OKECIE, PL","2009-11-14","43","49",
"PLM00012375","OKECIE, PL","2009-11-15","41","44",
"PLM00012375","OKECIE, PL","2009-11-16","45","47","42"
"PLM00012375","OKECIE, PL","2009-11-17","47","52","44"
"PLM00012375","OKECIE, PL","2009-11-18","48",,
"PLM00012375","OKECIE, PL","2009-11-19","50","52","46"
"PLM00012375","OKECIE, PL","2009-11-20","45",,
"PLM00012375","OKECIE, PL","2009-11-21","45","51",
"PLM00012375","OKECIE, PL","2009-11-22","43",,"34"
"PLM00012375","OKECIE, PL","2009-11-23","46","52","39"
"PLM00012375","OKECIE, PL","2009-11-24","48","52",
"PLM00012375","OKECIE, PL","2009-11-25","48","54",
"PLM00012375","OKECIE, PL","2009-11-26","43","53",
"PLM00012375","OKECIE, PL","2009-11-27","43","51","36"
"PLM00012375","OKECIE, PL","2009-11-28","41","48",
"PLM00012375","OKECIE, PL","2009-11-29","41",,
"PLM00012375","OKECIE, PL","2009-11-30","43",,
"PLM00012375","OKECIE, PL","2009-12-01","50","55","46"
"PLM00012375","OKECIE, PL","2009-12-02","41","49",
"PLM00012375","OKECIE, PL","2009-12-03","33","40",
"PLM00012375","OKECIE, PL","2009-12-04","42","45","34"
"PLM00012375","OKECIE, PL","2009-12-05","36","44",
"PLM00012375","OKECIE, PL","2009-12-06","37","39","35"
"PLM00012375","OKECIE, PL","2009-12-07","42",,"37"
"PLM00012375","OKECIE, PL","2009-12-08","40","45",
"PLM00012375","OKECIE, PL","2009-12-09","40","42",
"PLM00012375","OKECIE, PL","2009-12-10","38","41","37"
"PLM00012375","OKECIE, PL","2009-12-11","36","38",
"PLM00012375","OKECIE, PL","2009-12-12","28","34","26"
"PLM00012375","OKECIE, PL","2009-12-13","25","28","24"
"PLM00012375","OKECIE, PL","2009-12-14","28","31","26"
"PLM00012375","OKECIE, PL","2009-12-15","25","29",
"PLM00012375","OKECIE, PL","2009-12-16","19","22",
"PLM00012375","OKECIE, PL","2009-12-17","11","16",
"PLM00012375","OKECIE, PL","2009-12-18","8","10","6"
"PLM00012375","OKECIE, PL","2009-12-19","7","10",
"PLM00012375","OKECIE, PL","2009-12-20","5","9","-1"
"PLM00012375","OKECIE, PL","2009-12-21","16","27","-1"
"PLM00012375","OKECIE, PL","2009-12-22","24",,"9"
"PLM00012375","OKECIE, PL","2009-12-23","36","40",
"PLM00012375","OKECIE, PL","2009-12-24","33",,
"PLM00012375","OKECIE, PL","2009-12-25","45","50","35"
"PLM00012375","OKECIE, PL","2009-12-26","41","50",
"PLM00012375","OKECIE, PL","2009-12-27","32","42",
"PLM00012375","OKECIE, PL","2009-12-28","31",,"26"
"PLM00012375","OKECIE, PL","2009-12-29","31","34",
"PLM00012375","OKECIE, PL","2009-12-30","24",,"16"
"PLM00012375","OKECIE, PL","2009-12-31","25","27",
"PLM00012375","OKECIE, PL","2010-01-01","25",,"25"
"PLM00012375","OKECIE, PL","2010-01-02","25",,
"PLM00012375","OKECIE, PL","2010-01-03","15","26",
"PLM00012375","OKECIE, PL","2010-01-04","12","22","-3"
"PLM00012375","OKECIE, PL","2010-01-05","18",,
"PLM00012375","OKECIE, PL","2010-01-06","19","23","7"
"PLM00012375","OKECIE, PL","2010-01-07","22","23","20"
"PLM00012375","OKECIE, PL","2010-01-08","21","24",
"PLM00012375","OKECIE, PL","2010-01-09","26","27","21"
"PLM00012375","OKECIE, PL","2010-01-10","26",,
"PLM00012375","OKECIE, PL","2010-01-11","26",,
"PLM00012375","OKECIE, PL","2010-01-12","26","27","25"
"PLM00012375","OKECIE, PL","2010-01-13","20","27",
"PLM00012375","OKECIE, PL","2010-01-14","11","19",
"PLM00012375","OKECIE, PL","2010-01-15","16","20",
"PLM00012375","OKECIE, PL","2010-01-16","14","22","3"
"PLM00012375","OKECIE, PL","2010-01-17","21",,"13"
"PLM00012375","OKECIE, PL","2010-01-18","26","29",
"PLM00012375","OKECIE, PL","2010-01-19","18","26",
"PLM00012375","OKECIE, PL","2010-01-20","15","16",
"PLM00012375","OKECIE, PL","2010-01-21","14",,"12"
"PLM00012375","OKECIE, PL","2010-01-22","10","16",
"PLM00012375","OKECIE, PL","2010-01-23","1","8",
"PLM00012375","OKECIE, PL","2010-01-24","0","10","-8"
"PLM00012375","OKECIE, PL","2010-01-25","-3","6","-10"
"PLM00012375","OKECIE, PL","2010-01-26","-1","8","-10"
"PLM00012375","OKECIE, PL","2010-01-27","11","15","-3"
"PLM00012375","OKECIE, PL","2010-01-28","25","32","12"
"PLM00012375","OKECIE, PL","2010-01-29","30","32",
"PLM00012375","OKECIE, PL","2010-01-30","29",,"25"
"PLM00012375","OKECIE, PL","2010-01-31","22","30",
"PLM00012375","OKECIE, PL","2010-02-01","20",,"10"
"PLM00012375","OKECIE, PL","2010-02-02","27","31",
"PLM00012375","OKECIE, PL","2010-02-03","26","33","22"
"PLM00012375","OKECIE, PL","2010-02-04","29","37","23"
"PLM00012375","OKECIE, PL","2010-02-05","25","32",
"PLM00012375","OKECIE, PL","2010-02-06","22","25","18"
"PLM00012375","OKECIE, PL","2010-02-07","18","22","15"
"PLM00012375","OKECIE, PL","2010-02-08","19","22",
"PLM00012375","OKECIE, PL","2010-02-09","19","22",
"PLM00012375","OKECIE, PL","2010-02-10","22","27","16"
"PLM00012375","OKECIE, PL","2010-02-11","27",,"21"
"PLM00012375","OKECIE, PL","2010-02-12","28","33","27"
"PLM00012375","OKECIE, PL","2010-02-13","28","29","25"
"PLM00012375","OKECIE, PL","2010-02-14","25","28","24"
"PLM00012375","OKECIE, PL","2010-02-15","24","26",
"PLM00012375","OKECIE, PL","2010-02-16","24","29",
"PLM00012375","OKECIE, PL","2010-02-17","28","31",
